Username,URL,Followers,Following,Tweets,Raw_Score,FinalScore
OrchardDefi,https://x.com/OrchardDefi,277,484,473,90,100
Puppersy,https://x.com/Puppersy,96,94,262,90,100
kungfuhealer44,https://x.com/kungfuhealer44,69,138,64,90,100
Skilled_Carer,https://x.com/Skilled_Carer,344,187,278,90,100
NomemesPimp,https://x.com/NomemesPimp,338,734,1165,90,100
LIVINGBRUCELEE,https://x.com/LIVINGBRUCELEE,219,637,2034,90,100
jbooger91,https://x.com/jbooger91,763,1958,5027,90,100
wherepinesgrow,https://x.com/wherepinesgrow,222,173,877,90,100
VolkerKuehnrich,https://x.com/VolkerKuehnrich,89,112,274,90,100
wladFrazao,https://x.com/wladFrazao,286,787,299,90,100
Jen57191879,https://x.com/Jen57191879,60,98,560,90,100
BeardlyDivinity,https://x.com/BeardlyDivinity,222,615,246,90,100
mountainshread1,https://x.com/mountainshread1,425,1060,531,90,100
demuths1,https://x.com/demuths1,110,117,471,90,100
essonjon,https://x.com/essonjon,1019,3005,1701,90,100
todenton1,https://x.com/todenton1,1172,533,543,90,100
WBMountainMan,https://x.com/WBMountainMan,161,151,878,90,100
BinaniSergio,https://x.com/BinaniSergio,695,998,9242,90,100
DerThomasG,https://x.com/DerThomasG,245,329,862,90,100
eyespycrypto,https://x.com/eyespycrypto,1517,1726,1545,90,100
Littleboatfin,https://x.com/Littleboatfin,191,236,207,90,100
lordmarkcrypto,https://x.com/lordmarkcrypto,6449,341,2669,90,100
RealEVCH,https://x.com/RealEVCH,163,326,93,90,100
arrufatgerman,https://x.com/arrufatgerman,895,299,22779,90,100
MaybeAPaul,https://x.com/MaybeAPaul,76,209,381,90,100
mmnervous,https://x.com/mmnervous,252,587,664,90,100
_iGtrading,https://x.com/_iGtrading,232,316,1481,90,100
benardete_jak,https://x.com/benardete_jak,295,638,4331,90,100
Crypto_Cleve,https://x.com/Crypto_Cleve,504,509,7588,90,100
Wklballer,https://x.com/Wklballer,410,784,240,90,100
Byronschill,https://x.com/Byronschill,103,123,265,90,100
ArisD69,https://x.com/ArisD69,55,79,215,90,100
peterczargreat,https://x.com/peterczargreat,295,490,585,90,100
LorindaKline,https://x.com/LorindaKline,3521,4496,26226,90,100
itsjacksworld,https://x.com/itsjacksworld,155,248,478,90,100
Sand_Baggins,https://x.com/Sand_Baggins,213,183,392,90,100
TomazicFilip,https://x.com/TomazicFilip,188,287,436,90,100
drjessekader,https://x.com/drjessekader,83,131,56,90,100
cdm123456788,https://x.com/cdm123456788,141,150,57,90,100
OrangeBlockRoad,https://x.com/OrangeBlockRoad,283,563,444,90,100
MrsAnanke,https://x.com/MrsAnanke,139,44,10762,90,100
jaco_blitz,https://x.com/jaco_blitz,113,137,76,90,100
JayMckay11,https://x.com/JayMckay11,319,787,4781,90,100
tittytwista80,https://x.com/tittytwista80,141,203,765,90,100
MoonTelevison,https://x.com/MoonTelevison,170,395,1025,90,100
Bizzelaer,https://x.com/Bizzelaer,251,360,1179,90,100
embilongus,https://x.com/embilongus,174,156,116,90,100
isra_munoz,https://x.com/isra_munoz,197,418,85,90,100
HoofinCrypto,https://x.com/HoofinCrypto,293,563,457,90,100
DigiVoltaire,https://x.com/DigiVoltaire,556,622,2542,90,100
KaiAnsol,https://x.com/KaiAnsol,180,256,816,90,100
Bro_von_Dudeman,https://x.com/Bro_von_Dudeman,397,352,3069,90,100
hohnekk,https://x.com/hohnekk,342,331,664,90,100
AlphaCrypto___,https://x.com/AlphaCrypto___,289,436,223,90,100
eespinosathy,https://x.com/eespinosathy,100,178,577,90,100
TimCasonCool,https://x.com/TimCasonCool,152,281,184,90,100
Terencetan12,https://x.com/Terencetan12,183,242,424,90,100
DonnavanKruger,https://x.com/DonnavanKruger,164,387,1051,90,100
isaacnelson97,https://x.com/isaacnelson97,530,525,3182,90,100
martinprihoda,https://x.com/martinprihoda,3762,594,3513,90,100
CryptoSamurai_7,https://x.com/CryptoSamurai_7,319,511,517,90,100
Crypto_GokuBTC,https://x.com/Crypto_GokuBTC,166,197,1083,90,100
Vicks_vic,https://x.com/Vicks_vic,1523,1350,11601,90,100
proofofcolor,https://x.com/proofofcolor,463,515,587,90,100
whodeeneee,https://x.com/whodeeneee,1368,793,969,90,100
YoelGoldchain,https://x.com/YoelGoldchain,136,253,237,90,100
Cobra1391,https://x.com/Cobra1391,2454,4161,40838,90,100
GandT_97,https://x.com/GandT_97,135,386,54,90,100
choppingblockch,https://x.com/choppingblockch,1084,1476,13848,90,100
DiamondLeone,https://x.com/DiamondLeone,319,182,671,90,100
Phenith,https://x.com/Phenith,383,363,6582,90,100
deterrence_era,https://x.com/deterrence_era,180,376,2129,90,100
Y1kes,https://x.com/Y1kes,379,337,4415,90,100
nightgoat42,https://x.com/nightgoat42,1128,876,818,90,100
BrockThrasher2,https://x.com/BrockThrasher2,185,143,93,90,100
Cengizz63031910,https://x.com/Cengizz63031910,130,147,304,90,100
SofaKingNerd,https://x.com/SofaKingNerd,137,214,1049,90,100
thekingdomsreal,https://x.com/thekingdomsreal,148,205,100,90,100
kwiekwie2004,https://x.com/kwiekwie2004,618,198,6377,90,100
cryptomazter,https://x.com/cryptomazter,313,402,3732,90,100
fynn_13,https://x.com/fynn_13,114,81,201,90,100
pclipseOHMIE,https://x.com/pclipseOHMIE,119,206,653,90,100
chrisbtrammell,https://x.com/chrisbtrammell,292,393,165,90,100
adamhelfgott,https://x.com/adamhelfgott,1201,2117,383,90,100
EntelechyU,https://x.com/EntelechyU,285,211,1115,90,100
scottyfields007,https://x.com/scottyfields007,402,907,1722,90,100
enygma_eth,https://x.com/enygma_eth,620,1440,760,90,100
necessities00,https://x.com/necessities00,537,737,147,90,100
break_for_it,https://x.com/break_for_it,540,1497,8798,90,100
Cryptonic_Green,https://x.com/Cryptonic_Green,266,131,980,90,100
SouperDuperJJ,https://x.com/SouperDuperJJ,81,202,91,90,100
NerdyNigel,https://x.com/NerdyNigel,249,642,4590,90,100
coinmebit,https://x.com/coinmebit,213,437,2638,90,100
fializzz,https://x.com/fializzz,36,38,325,90,100
_Cryptonopolis,https://x.com/_Cryptonopolis,100,245,373,90,100
BRSAD39,https://x.com/BRSAD39,268,395,2867,90,100
ChrisBSQLDBA,https://x.com/ChrisBSQLDBA,408,409,408,90,100
erikisraelrubi1,https://x.com/erikisraelrubi1,137,188,244,90,100
cryptolearnlab,https://x.com/cryptolearnlab,325,734,475,90,100
HydraBadger,https://x.com/HydraBadger,281,565,2913,90,100
Spartacus____X,https://x.com/Spartacus____X,177,116,1956,90,100
marydlcz,https://x.com/marydlcz,360,1004,6546,90,100
lim3949,https://x.com/lim3949,56,115,269,90,100
BTCBill13,https://x.com/BTCBill13,203,262,173,90,100
Anomaly_44,https://x.com/Anomaly_44,124,324,531,90,100
guillerblan,https://x.com/guillerblan,200,322,134,90,100
EsquireBTC,https://x.com/EsquireBTC,0,39,136,90,100
SardinhaVenced1,https://x.com/SardinhaVenced1,611,1120,6444,90,100
DigvijayNirwan,https://x.com/DigvijayNirwan,161,400,2934,90,100
McafeeBrazil,https://x.com/McafeeBrazil,922,2541,46846,90,100
DagFuture,https://x.com/DagFuture,1212,173,3627,90,100
JannieMc,https://x.com/JannieMc,234,68,2665,90,100
10Jlegend,https://x.com/10Jlegend,249,192,680,90,100
cognacwestxo,https://x.com/cognacwestxo,2076,1678,1796,90,100
r00T_23,https://x.com/r00T_23,109,237,193,90,100
Furbisssh,https://x.com/Furbisssh,187,192,311,90,100
DeFIRE999,https://x.com/DeFIRE999,222,320,339,90,100
essegas42,https://x.com/essegas42,570,1473,2077,90,100
deficryptohodl,https://x.com/deficryptohodl,138,279,83,90,100
RewritingEconom,https://x.com/RewritingEconom,92,68,178,90,100
iw49846270,https://x.com/iw49846270,269,567,201,90,100
Matthewspurs81,https://x.com/Matthewspurs81,117,242,183,90,100
markisfaster,https://x.com/markisfaster,140,152,70,90,100
bhoff176,https://x.com/bhoff176,291,331,227,90,100
SternVukotic,https://x.com/SternVukotic,276,586,1229,90,100
bisdas,https://x.com/bisdas,2098,3740,2069,90,100
Ryzhaman,https://x.com/Ryzhaman,398,846,1177,90,100
CryptoBaksh,https://x.com/CryptoBaksh,422,163,6374,90,100
teleisey,https://x.com/teleisey,1343,1019,5761,90,100
tbarr390,https://x.com/tbarr390,2502,1322,1913,90,100
maxshoemaker,https://x.com/maxshoemaker,148,207,644,90,100
HazGShore,https://x.com/HazGShore,0,66,530,90,100
cawmsworx,https://x.com/cawmsworx,1462,410,1945,90,100
BrendatheBlond,https://x.com/BrendatheBlond,410,646,51,90,100
xlbtc,https://x.com/xlbtc,358,599,2644,90,100
CraigBates90,https://x.com/CraigBates90,571,790,5306,90,100
EvanML0,https://x.com/EvanML0,193,329,92,90,100
drewoodm,https://x.com/drewoodm,168,303,1016,90,100
Balthadon,https://x.com/Balthadon,51,146,264,90,100
NevilleNel,https://x.com/NevilleNel,80,54,193,90,100
Rumblesteltskin,https://x.com/Rumblesteltskin,245,385,2849,90,100
ghezzi_paul,https://x.com/ghezzi_paul,1070,248,240,90,100
unbiascanadian,https://x.com/unbiascanadian,280,272,7067,90,100
FI_Gerrard,https://x.com/FI_Gerrard,466,480,3491,90,100
Pumpcrates,https://x.com/Pumpcrates,161,397,681,90,100
SRNFT88,https://x.com/SRNFT88,60,48,1057,90,100
DivineUrsinengw,https://x.com/DivineUrsinengw,255,363,513,90,100
dutch_cryptodad,https://x.com/dutch_cryptodad,1085,1358,2192,90,100
johnops,https://x.com/johnops,115,183,3346,90,100
Umbra_Mundi,https://x.com/Umbra_Mundi,165,149,2454,90,100
cryto_bulldog,https://x.com/cryto_bulldog,556,628,3102,90,100
JL51511823,https://x.com/JL51511823,179,518,219,90,100
Wilsonglove22,https://x.com/Wilsonglove22,291,639,12559,90,100
Pleb_Bitcoin,https://x.com/Pleb_Bitcoin,535,1301,2360,90,100
emanuel_tol,https://x.com/emanuel_tol,342,781,5796,90,100
VilleVaarne,https://x.com/VilleVaarne,319,420,144,90,100
TimeRows,https://x.com/TimeRows,396,531,258,90,100
rubberroad,https://x.com/rubberroad,233,122,1898,90,100
Trading_Fox,https://x.com/Trading_Fox,238,592,151,90,100
Benjahmino7,https://x.com/Benjahmino7,643,882,2715,90,100
tmaximini,https://x.com/tmaximini,470,1242,2520,90,100
TaoHoffe,https://x.com/TaoHoffe,368,382,681,90,100
DLawson33010646,https://x.com/DLawson33010646,180,341,1089,90,100
SI12299914,https://x.com/SI12299914,174,209,113,90,100
RealTradeAca,https://x.com/RealTradeAca,389,748,5634,90,100
stonksNblondes,https://x.com/stonksNblondes,200,484,119,90,100
cjonese1,https://x.com/cjonese1,194,309,328,90,100
rainbowvoodoo89,https://x.com/rainbowvoodoo89,64,47,144,90,100
packagingasia2,https://x.com/packagingasia2,222,144,1971,90,100
wrs369,https://x.com/wrs369,129,195,561,90,100
Charvo75,https://x.com/Charvo75,238,229,1519,90,100
cosmaswong,https://x.com/cosmaswong,267,510,970,90,100
_sml33,https://x.com/_sml33,330,924,366,90,100
FriTpT,https://x.com/FriTpT,243,583,673,90,100
ArjunoKecil,https://x.com/ArjunoKecil,407,444,2042,90,100
guzmanjulioc,https://x.com/guzmanjulioc,1502,2740,124093,90,100
ARC_XRP,https://x.com/ARC_XRP,368,928,1710,90,100
seabasschen,https://x.com/seabasschen,1906,469,3241,90,100
PRX_2000,https://x.com/PRX_2000,137,335,3672,90,100
ShineOnMeYo,https://x.com/ShineOnMeYo,169,272,75,90,100
Fastflycrypto,https://x.com/Fastflycrypto,1574,375,1068,90,100
sludgeverse,https://x.com/sludgeverse,488,367,3573,90,100
rjvanhooijdonk,https://x.com/rjvanhooijdonk,250,596,4674,90,100
aldea_cris,https://x.com/aldea_cris,92,94,3902,90,100
rabb1dfly,https://x.com/rabb1dfly,2344,1952,6772,90,100
SVorob94,https://x.com/SVorob94,645,1784,1707,90,100
Riley337k,https://x.com/Riley337k,834,1241,634,90,100
Dusk_VII,https://x.com/Dusk_VII,638,456,2120,90,100
bassam_ek,https://x.com/bassam_ek,105,232,146,90,100
markliv30927776,https://x.com/markliv30927776,124,167,3405,90,100
Frenchfry0fuck,https://x.com/Frenchfry0fuck,135,70,1561,90,100
snowdev30,https://x.com/snowdev30,1026,1145,930,90,100
BKB__,https://x.com/BKB__,208,328,177,90,100
drjonesrn,https://x.com/drjonesrn,357,144,1520,90,100
REI_PinellasFL,https://x.com/REI_PinellasFL,261,778,262,90,100
Pesch82,https://x.com/Pesch82,324,738,2034,90,100
thegoldfinchie,https://x.com/thegoldfinchie,1044,990,1282,90,100
Trula22974220,https://x.com/Trula22974220,282,657,8714,90,100
PooPooStation,https://x.com/PooPooStation,233,302,474,90,100
madzzi10,https://x.com/madzzi10,1060,2994,9933,90,100
jtorres_1972,https://x.com/jtorres_1972,0,241,1763,90,100
hodl_gorilla,https://x.com/hodl_gorilla,1099,1435,3516,90,100
JaseDok,https://x.com/JaseDok,36,75,90,90,100
benjy1607,https://x.com/benjy1607,0,125,2018,90,100
paraversio,https://x.com/paraversio,153,284,92,90,100
browniebrewbit,https://x.com/browniebrewbit,608,211,1775,90,100
MZerotogrocery,https://x.com/MZerotogrocery,690,864,2331,90,100
_normalperson,https://x.com/_normalperson,91,60,58,90,100
emciar88,https://x.com/emciar88,496,491,10966,90,100
boykoblagoev,https://x.com/boykoblagoev,1489,2674,2666,90,100
philly_niner,https://x.com/philly_niner,257,172,3457,90,100
Axel_Flanders,https://x.com/Axel_Flanders,101,149,187,90,100
latinlibertad,https://x.com/latinlibertad,195,233,210,90,100
GIFJerry,https://x.com/GIFJerry,185,225,128,90,100
chengxu5358,https://x.com/chengxu5358,133,286,563,90,100
FimsonJ,https://x.com/FimsonJ,266,447,452,90,100
kamany1,https://x.com/kamany1,292,698,1028,90,100
_Dan_Rodrigues_,https://x.com/_Dan_Rodrigues_,88,54,306,90,100
wo85652800,https://x.com/wo85652800,2145,1952,225,90,100
RomainSorrenti,https://x.com/RomainSorrenti,272,446,99,90,100
TheKesch,https://x.com/TheKesch,126,30,667,90,100
blank21M,https://x.com/blank21M,925,892,14639,90,100
XLykouris,https://x.com/XLykouris,278,266,930,90,100
yonikrausz,https://x.com/yonikrausz,0,1892,2077,90,100
RS3Rudi,https://x.com/RS3Rudi,247,168,524,90,100
volemanhduc,https://x.com/volemanhduc,374,771,1098,90,100
runforestrunnow,https://x.com/runforestrunnow,114,102,272,90,100
Pixelproperty_,https://x.com/Pixelproperty_,5795,4108,10428,90,100
AzharAl04653745,https://x.com/AzharAl04653745,417,381,3501,90,100
jasonkuok,https://x.com/jasonkuok,48,87,1295,90,100
havox237,https://x.com/havox237,122,132,54,90,100
SenorJamesBB,https://x.com/SenorJamesBB,333,451,5305,90,100
FalconHeatingDW,https://x.com/FalconHeatingDW,2239,1290,10006,90,100
Lasaraticapital,https://x.com/Lasaraticapital,133,203,434,90,100
vaibhavpendse,https://x.com/vaibhavpendse,241,251,1131,90,100
teh_h3ck,https://x.com/teh_h3ck,1677,2606,580,90,100
cee_muturi,https://x.com/cee_muturi,186,538,940,90,100
blockbrainmx,https://x.com/blockbrainmx,733,299,318,90,100
onlyiransp,https://x.com/onlyiransp,730,778,1498,90,100
CardanoZach,https://x.com/CardanoZach,3469,4917,58247,90,100
snixrev,https://x.com/snixrev,257,690,73540,90,100
Chris31352239,https://x.com/Chris31352239,178,42,1341,90,100
Yogini61693509,https://x.com/Yogini61693509,618,130,243,90,100
TheMoonJourney,https://x.com/TheMoonJourney,2026,3573,4024,90,100
dcotar,https://x.com/dcotar,295,414,504,90,100
ryanshelton,https://x.com/ryanshelton,1354,1102,2770,90,100
NiallYyg524qknq,https://x.com/NiallYyg524qknq,123,155,124,90,100
robleichter,https://x.com/robleichter,343,610,469,90,100
STRK1ndustries,https://x.com/STRK1ndustries,76,63,95,90,100
Juho_Peramaki,https://x.com/Juho_Peramaki,1410,2610,22420,90,100
SatoshiSeasons,https://x.com/SatoshiSeasons,1685,823,3197,90,100
Staking4ADA,https://x.com/Staking4ADA,350,67,356,90,100
HarrisonKBurge,https://x.com/HarrisonKBurge,642,1074,756,90,100
FilipSteel,https://x.com/FilipSteel,144,344,110,90,100
chartsandparts,https://x.com/chartsandparts,3726,3222,1632,90,100
arqmargarita,https://x.com/arqmargarita,895,880,4341,90,100
LegadoWorld,https://x.com/LegadoWorld,44,123,78,90,100
LouiseLulashnyk,https://x.com/LouiseLulashnyk,149,121,928,90,100
DinosaursFever,https://x.com/DinosaursFever,412,578,1773,90,100
FiatMoneyIsDead,https://x.com/FiatMoneyIsDead,144,70,250,90,100
vamos69,https://x.com/vamos69,672,723,28608,90,100
thememboy,https://x.com/thememboy,308,316,347,90,100
gargaggler,https://x.com/gargaggler,183,480,162,90,100
mihailganchev1,https://x.com/mihailganchev1,15,20,73,90,100
SoundMoney21,https://x.com/SoundMoney21,115,78,343,90,100
News_Bored,https://x.com/News_Bored,270,20,17306,90,100
grossechris1,https://x.com/grossechris1,110,229,278,90,100
CryptianaS,https://x.com/CryptianaS,111,201,1207,90,100
MMA_2K,https://x.com/MMA_2K,91,82,165,90,100
PureMtn,https://x.com/PureMtn,2977,584,154,90,100
Fingert8,https://x.com/Fingert8,403,1025,1207,90,100
UncleFromNH,https://x.com/UncleFromNH,484,1314,202,90,100
MatthewGaines4,https://x.com/MatthewGaines4,103,72,133,90,100
jeevsthecurious,https://x.com/jeevsthecurious,280,832,2500,90,100
colque_roberto,https://x.com/colque_roberto,163,151,1924,90,100
finance_full,https://x.com/finance_full,222,282,659,90,100
TheCoinedBanker,https://x.com/TheCoinedBanker,124,233,337,90,100
Ganjarino114,https://x.com/Ganjarino114,142,412,2549,90,100
sprcns,https://x.com/sprcns,401,1007,3205,90,100
10million2024,https://x.com/10million2024,0,207,282,90,100
bp453431,https://x.com/bp453431,407,78,1194,90,100
DavidKankaras,https://x.com/DavidKankaras,450,610,176,90,100
JackDaviesDPA,https://x.com/JackDaviesDPA,202,148,490,90,100
dazed_based,https://x.com/dazed_based,316,370,1390,90,100
BobKoonce,https://x.com/BobKoonce,2544,2380,3550,90,100
nbeaullsten,https://x.com/nbeaullsten,368,421,1297,90,100
GingerMallard,https://x.com/GingerMallard,3341,3297,37398,90,100
ste_lux,https://x.com/ste_lux,231,641,195,90,100
wilfordmichael,https://x.com/wilfordmichael,78,218,60,90,100
Huntlestiltskin,https://x.com/Huntlestiltskin,1664,4816,1711,90,100
SupplyChainUnit,https://x.com/SupplyChainUnit,237,194,142,90,100
MilosBodjan,https://x.com/MilosBodjan,82,180,1308,90,100
schwiebacher,https://x.com/schwiebacher,448,1141,2848,90,100
S_Lawrence95,https://x.com/S_Lawrence95,305,410,102,90,100
UnderCell,https://x.com/UnderCell,181,283,830,90,100
spacecadet2023,https://x.com/spacecadet2023,356,918,66,90,100
42rd2smbj,https://x.com/42rd2smbj,449,796,1633,90,100
faroudja1977,https://x.com/faroudja1977,241,376,2975,90,100
DGregoryCrypto,https://x.com/DGregoryCrypto,654,368,523,90,100
0xJuani,https://x.com/0xJuani,242,166,97,90,100
CyberCurious6,https://x.com/CyberCurious6,646,226,91,90,100
BennoKoster82,https://x.com/BennoKoster82,341,258,7459,90,100
BitBullTerrier,https://x.com/BitBullTerrier,202,328,693,90,100
dylanluster,https://x.com/dylanluster,523,737,83,90,100
CNesscobar,https://x.com/CNesscobar,173,11,1582,90,100
louizaroz,https://x.com/louizaroz,269,241,771,90,100
sgshev3,https://x.com/sgshev3,405,359,4523,90,100
Notjimmy0__0,https://x.com/Notjimmy0__0,204,212,437,90,100
OWSjr,https://x.com/OWSjr,225,419,59522,90,100
bloodypickle,https://x.com/bloodypickle,312,602,15072,90,100
DeCodeTheAlgo,https://x.com/DeCodeTheAlgo,266,380,1152,90,100
CristobalCBM,https://x.com/CristobalCBM,177,151,4073,90,100
AntiCanciller,https://x.com/AntiCanciller,146,107,67,90,100
matiasggz,https://x.com/matiasggz,196,414,1174,90,100
clyde_minn73156,https://x.com/clyde_minn73156,548,557,8394,90,100
WatchingCryptYo,https://x.com/WatchingCryptYo,311,198,1882,90,100
maxty,https://x.com/maxty,192,231,1383,90,100
DezibelNO,https://x.com/DezibelNO,178,366,118,90,100
kuhnnik,https://x.com/kuhnnik,220,576,619,90,100
0x3639,https://x.com/0x3639,1158,2393,5113,90,100
typl_,https://x.com/typl_,190,488,1939,90,100
BIG_invgroup,https://x.com/BIG_invgroup,374,130,1023,90,100
nenadgregec,https://x.com/nenadgregec,501,729,3274,90,100
bitcointaurus,https://x.com/bitcointaurus,476,286,2003,90,100
GideonOPowell,https://x.com/GideonOPowell,4366,2450,6175,90,100
airweeks1207,https://x.com/airweeks1207,217,540,2352,90,100
ErpBeth,https://x.com/ErpBeth,326,560,90,90,100
MrMojoBitcoin,https://x.com/MrMojoBitcoin,197,334,2431,90,100
aimeatai,https://x.com/aimeatai,315,545,165,90,100
xSainn,https://x.com/xSainn,827,1702,1790,90,100
KyselakJ,https://x.com/KyselakJ,233,102,63,90,100
_subsatoshi,https://x.com/_subsatoshi,54,88,50,90,100
AndraGeorgescu,https://x.com/AndraGeorgescu,3928,2600,4184,90,100
norahdadiva,https://x.com/norahdadiva,348,403,12742,90,100
Jim49209892,https://x.com/Jim49209892,265,231,709,90,100
troisijiujitsu,https://x.com/troisijiujitsu,723,507,11896,90,100
Bjalex_14,https://x.com/Bjalex_14,16,14,155,90,100
StephenShelley,https://x.com/StephenShelley,628,1120,1026,90,100
dfmerin,https://x.com/dfmerin,371,1105,289,90,100
inayatb,https://x.com/inayatb,1144,172,16917,90,100
MistyYoung,https://x.com/MistyYoung,1346,3788,3272,90,100
genomedna23,https://x.com/genomedna23,346,383,2511,90,100
AndersonBell,https://x.com/AndersonBell,1880,4509,3970,90,100
matz0x,https://x.com/matz0x,1581,1880,7120,90,100
McgrathGoose,https://x.com/McgrathGoose,149,272,689,90,100
HousingRevival,https://x.com/HousingRevival,454,392,1050,90,100
